city,timestamp,temperature_2m,apparent_temperature,precipitation,wind_gusts_10m,pm2_5,us_aqi,european_aqi
Mumbai,2025-06-18T04:00,26.1,29.4,2.0,45.0,9.5,59,35
Mumbai,2025-06-18T05:00,26.2,29.8,5.0,44.6,13.7,59,34
Mumbai,2025-06-18T06:00,26.4,30.5,4.5,40.7,16.1,59,34
Mumbai,2025-06-18T07:00,26.8,30.4,2.6,46.1,17.1,59,34
Mumbai,2025-06-18T08:00,27.1,31.1,1.3,43.6,18.0,59,35
Mumbai,2025-06-18T09:00,27.4,31.1,2.0,47.5,19.5,59,34
Mumbai,2025-06-18T10:00,27.8,31.0,1.8,52.9,19.8,59,35
Mumbai,2025-06-18T11:00,28.4,32.0,0.4,52.2,17.8,59,34
Mumbai,2025-06-18T12:00,28.4,31.9,2.9,57.6,15.7,59,34
Mumbai,2025-06-18T13:00,27.9,31.7,4.3,59.0,13.3,59,34
Mumbai,2025-06-18T14:00,28.1,31.7,0.7,57.2,14.2,59,33
Mumbai,2025-06-18T15:00,27.8,31.3,2.5,55.1,15.4,58,33
Mumbai,2025-06-18T16:00,27.2,30.3,6.3,54.4,13.5,58,32
Mumbai,2025-06-18T17:00,27.1,30.2,3.0,55.4,7.8,58,32
Mumbai,2025-06-18T18:00,26.8,31.7,8.8,32.4,9.4,56,30
Mumbai,2025-06-18T19:00,26.6,30.7,7.1,40.3,10.7,55,29
Mumbai,2025-06-18T20:00,26.6,30.7,6.2,41.0,10.7,55,28
Mumbai,2025-06-18T21:00,26.9,31.2,6.7,38.2,10.9,54,28
Mumbai,2025-06-18T22:00,26.6,30.8,7.5,38.5,13.1,54,27
Mumbai,2025-06-18T23:00,26.0,29.7,3.7,40.0,15.0,53,27
Mumbai,2025-06-19T00:00,26.1,29.8,3.7,41.0,16.4,53,27
Mumbai,2025-06-19T01:00,26.5,30.4,2.1,41.0,17.1,54,27
Mumbai,2025-06-19T02:00,26.5,30.3,8.5,42.8,18.9,54,28
Mumbai,2025-06-19T03:00,26.4,30.1,2.2,41.4,20.1,55,29
Mumbai,2025-06-19T04:00,26.5,30.3,1.4,43.9,20.1,56,30
Mumbai,2025-06-19T05:00,26.4,30.1,2.3,43.6,19.1,57,31
Mumbai,2025-06-19T06:00,26.8,30.1,3.7,50.4,18.2,57,31
Mumbai,2025-06-19T07:00,27.0,31.6,4.9,47.5,17.2,57,32
Mumbai,2025-06-19T08:00,27.0,30.9,2.2,42.5,17.2,57,31
Mumbai,2025-06-19T09:00,27.9,31.6,1.1,47.9,16.9,57,31
Mumbai,2025-06-19T10:00,27.1,30.7,1.3,45.7,17.0,57,31
Mumbai,2025-06-19T11:00,25.5,28.4,2.4,51.8,17.8,57,30
Mumbai,2025-06-19T12:00,24.4,28.2,4.0,44.3,18.1,57,30
Mumbai,2025-06-19T13:00,26.3,30.2,2.1,36.7,18.5,57,31
Mumbai,2025-06-19T14:00,25.3,29.3,2.8,43.9,18.2,58,31
Mumbai,2025-06-19T15:00,24.5,29.6,8.1,27.7,18.3,58,31
Mumbai,2025-06-19T16:00,25.0,29.4,5.0,21.2,18.7,58,32
Mumbai,2025-06-19T17:00,26.1,30.7,3.0,31.0,17.8,59,32
Mumbai,2025-06-19T18:00,28.4,32.3,0.6,43.6,18.0,60,33
Mumbai,2025-06-19T19:00,26.6,31.3,2.4,44.3,18.0,60,34
Mumbai,2025-06-19T20:00,27.2,31.9,0.2,32.8,18.1,61,35
Mumbai,2025-06-19T21:00,26.8,30.9,0.6,36.4,17.1,62,36
Mumbai,2025-06-19T22:00,26.8,31.1,0.2,33.5,17.2,62,36
Mumbai,2025-06-19T23:00,25.6,29.8,1.0,30.6,17.1,62,37
